,accuracy,anne_number,entropy_var,ot_accuracy,ot_entropy_var
0,66.73333333333333,1,0.0,59.13333333333334,0.0
1,58.13333333333334,2,0.6853333333333333,64.7,0.3576666666666667
2,70.76666666666667,3,0.5426666666666666,69.6,0.6323333333333333
3,57.86666666666667,4,0.6156666666666667,70.6,0.54
4,72.89999999999999,5,0.43766666666666665,72.93333333333332,0.38716666666666666
5,70.89999999999999,6,0.5166666666666667,67.5,0.472
6,77.66666666666666,7,0.5302222222222222,73.63333333333333,0.5244444444444444
7,76.86666666666667,8,0.5398333333333334,72.56666666666666,0.5451666666666667
8,78.2,9,0.6205,72.26666666666667,0.5286666666666666
9,80.56666666666666,10,0.5571999999999999,77.36666666666666,0.5184000000000001
10,72.36666666666667,11,0.5197333333333334,73.46666666666667,0.5393333333333333
11,56.3,12,0.5986666666666666,67.63333333333334,0.4994444444444444
12,68.4,13,0.6544444444444444,71.03333333333333,0.5317777777777777
13,75.16666666666667,14,0.5649523809523809,77.46666666666667,0.4364761904761905
14,64.43333333333334,15,0.5769047619047619,69.03333333333333,0.5381428571428571
15,64.46666666666667,16,0.5873333333333334,70.83333333333334,0.46691666666666665
16,56.99999999999999,17,0.539125,68.60000000000001,0.53375
17,62.1,18,0.6175925925925926,71.73333333333333,0.48818518518518517
18,56.13333333333333,19,0.623074074074074,66.63333333333334,0.5843703703703703
19,65.06666666666666,20,0.6371666666666667,68.73333333333333,0.5318333333333334
20,79.86666666666666,21,0.6275333333333334,69.53333333333333,0.5532666666666667
21,60.3,22,0.5727272727272728,72.93333333333332,0.444969696969697
22,61.53333333333333,23,0.6140909090909091,69.96666666666667,0.5218787878787878
23,66.0,24,0.5843333333333334,72.76666666666667,0.5155
24,62.46666666666667,25,0.613611111111111,69.03333333333333,0.5465
25,69.06666666666666,26,0.6333589743589744,72.03333333333333,0.5320256410256411
26,74.06666666666666,27,0.627897435897436,68.2,0.5260769230769232
27,63.16666666666667,28,0.562404761904762,73.5,0.49511904761904757
28,61.199999999999996,29,0.6257380952380952,68.83333333333333,0.5258333333333334
29,73.2,30,0.5805555555555556,74.03333333333333,0.5073333333333333
30,69.39999999999999,31,0.6035111111111111,68.16666666666666,0.5506444444444445
31,60.9,32,0.6401666666666667,68.33333333333333,0.5265208333333333
32,75.8,33,0.6289166666666667,73.2,0.5423125
33,76.76666666666667,34,0.5565882352941176,74.46666666666667,0.5060784313725489
34,66.9,35,0.6487254901960784,69.53333333333333,0.5280784313725491
35,63.63333333333333,36,0.6065555555555555,70.53333333333333,0.5136851851851851
36,76.36666666666667,37,0.6121666666666666,73.23333333333333,0.5124259259259258
37,72.36666666666667,38,0.6022280701754386,75.26666666666667,0.5370526315789473
38,74.6,39,0.5894912280701754,72.1,0.5241754385964913
39,69.73333333333333,40,0.5802666666666667,72.0,0.4733833333333334
40,69.56666666666666,41,0.61005,74.1,0.5372666666666668
41,64.73333333333333,42,0.6281111111111111,73.1,0.5033333333333333
42,68.56666666666666,43,0.6092063492063492,74.26666666666667,0.5266666666666666
43,70.33333333333334,44,0.6425757575757576,71.89999999999999,0.5386060606060606
44,68.16666666666666,45,0.5947575757575758,76.03333333333333,0.5343939393939394
45,73.63333333333333,46,0.5961304347826086,72.86666666666667,0.5352028985507247
46,68.63333333333334,47,0.6436376811594202,71.83333333333334,0.49573913043478257
47,60.6,48,0.5970555555555555,69.76666666666667,0.516875
48,74.53333333333333,49,0.6041666666666666,71.93333333333334,0.5314722222222221
49,73.66666666666667,50,0.5797866666666667,72.8,0.5051066666666667
50,65.33333333333333,51,0.6229733333333334,70.63333333333334,0.5275333333333333
51,62.7,52,0.567,74.2,0.5147051282051283
52,72.33333333333334,53,0.5814871794871795,73.93333333333332,0.5159743589743591
53,73.4,54,0.5832962962962963,72.26666666666667,0.5072345679012346
54,72.63333333333334,55,0.6174691358024691,72.89999999999999,0.5149382716049382
55,76.5,56,0.5958333333333333,75.33333333333333,0.49186904761904765
56,73.43333333333332,57,0.6569047619047619,74.66666666666667,0.524154761904762
57,68.5,58,0.57716091954023,73.13333333333333,0.5228850574712643
58,69.03333333333333,59,0.5818275862068966,72.56666666666666,0.5129770114942529
59,70.66666666666667,60,0.6021666666666666,73.43333333333332,0.5409555555555556
60,69.0,61,0.6121111111111112,70.89999999999999,0.5155555555555555
61,71.73333333333333,62,0.6253870967741936,72.5,0.5177096774193548
62,76.36666666666667,63,0.6168387096774194,72.6,0.5263655913978494
63,73.96666666666667,64,0.6035416666666666,75.36666666666667,0.5310833333333334
