,accuracy,anne_number,entropy_var,ot_accuracy,ot_entropy_var
0,46.0,1,0.0,47.0,0.0
1,28.4,2,0.4493333333333333,53.13333333333333,0.415
2,32.13333333333333,3,0.478,50.9,0.5846666666666667
3,39.33333333333333,4,0.5373333333333333,47.833333333333336,0.48533333333333334
4,39.86666666666667,5,0.39016666666666666,58.93333333333334,0.5466666666666666
5,46.93333333333333,6,0.5545555555555555,50.73333333333333,0.6104444444444445
6,27.73333333333333,7,0.6554444444444445,39.800000000000004,0.6191111111111112
7,47.699999999999996,8,0.34791666666666665,49.43333333333334,0.4349166666666667
8,47.333333333333336,9,0.4131666666666667,42.1,0.5535833333333333
9,38.53333333333334,10,0.5764,48.766666666666666,0.5606666666666668
10,36.8,11,0.5378666666666666,47.46666666666667,0.5837333333333334
11,39.766666666666666,12,0.5963333333333333,45.666666666666664,0.6406111111111111
12,37.733333333333334,13,0.6930555555555555,50.0,0.67
13,40.36666666666667,14,0.5203809523809523,45.266666666666666,0.5884761904761905
14,42.13333333333333,15,0.5703333333333334,47.266666666666666,0.5993333333333334
15,38.666666666666664,16,0.5216666666666666,51.43333333333333,0.6085833333333334
16,39.166666666666664,17,0.6296666666666667,50.06666666666667,0.6264166666666666
17,48.3,18,0.5743703703703703,48.93333333333334,0.5870740740740741
18,40.0,19,0.6208888888888888,52.63333333333333,0.6308518518518518
19,38.93333333333333,20,0.5424000000000001,49.166666666666664,0.5674333333333333
20,48.8,21,0.5760333333333334,52.43333333333333,0.5658333333333334
21,38.0,22,0.5808181818181818,43.03333333333333,0.5770909090909091
22,44.800000000000004,23,0.527969696969697,46.5,0.5697878787878788
23,37.5,24,0.5685555555555555,45.5,0.5595833333333333
24,42.9,25,0.5808611111111112,44.46666666666667,0.5828055555555556
25,38.93333333333333,26,0.5823589743589744,44.0,0.565846153846154
26,47.13333333333333,27,0.6268974358974359,48.0,0.5977692307692308
27,39.5,28,0.5222857142857142,51.83333333333333,0.5954285714285714
28,44.7,29,0.5146190476190475,44.666666666666664,0.6095238095238095
29,36.833333333333336,30,0.5694888888888889,47.36666666666667,0.5708000000000001
30,36.766666666666666,31,0.4955111111111111,45.166666666666664,0.6082666666666666
31,35.93333333333334,32,0.5661041666666666,45.266666666666666,0.582125
32,38.9,33,0.5426458333333334,45.766666666666666,0.5971041666666667
33,38.233333333333334,34,0.5784313725490196,45.93333333333333,0.5989019607843137
34,45.300000000000004,35,0.5665098039215686,46.766666666666666,0.5832941176470589
35,40.400000000000006,36,0.4947962962962963,46.766666666666666,0.5521666666666667
36,38.733333333333334,37,0.5976481481481482,45.0,0.6184444444444445
37,42.699999999999996,38,0.5390175438596492,47.36666666666667,0.577280701754386
38,43.96666666666667,39,0.5789824561403508,49.9,0.6289298245614034
39,42.0,40,0.56535,50.5,0.5838166666666668
40,37.166666666666664,41,0.6325333333333333,45.733333333333334,0.62985
41,45.03333333333333,42,0.49717460317460316,44.333333333333336,0.5576666666666666
42,38.4,43,0.5528095238095239,45.03333333333333,0.6043333333333333
43,39.03333333333333,44,0.5585757575757576,45.7,0.5963636363636363
44,38.9,45,0.5726212121212122,44.0,0.6207575757575757
45,34.93333333333333,46,0.5796956521739131,43.46666666666666,0.5865507246376812
46,36.5,47,0.5911739130434782,42.93333333333334,0.5981739130434782
47,33.7,48,0.6241527777777778,45.46666666666667,0.5997916666666666
48,40.699999999999996,49,0.5455972222222222,50.93333333333333,0.5766666666666667
49,45.766666666666666,50,0.4992133333333333,47.599999999999994,0.5717866666666667
50,39.800000000000004,51,0.5817599999999999,47.766666666666666,0.6157333333333334
51,45.06666666666666,52,0.5621923076923078,47.699999999999996,0.5669358974358975
52,39.46666666666667,53,0.5447051282051283,45.96666666666667,0.5803461538461538
53,40.400000000000006,54,0.5580864197530864,42.13333333333333,0.5755308641975307
54,38.46666666666667,55,0.5426296296296297,45.06666666666666,0.5880246913580246
55,41.53333333333333,56,0.5886190476190476,45.166666666666664,0.6112619047619048
56,37.13333333333333,57,0.5479404761904761,47.36666666666667,0.6085714285714285
57,35.93333333333334,58,0.5738620689655172,44.96666666666667,0.6009655172413793
58,41.733333333333334,59,0.5741379310344827,46.166666666666664,0.6084827586206897
59,43.233333333333334,60,0.5550333333333333,48.06666666666667,0.5952000000000001
60,41.66666666666667,61,0.5724444444444445,45.766666666666666,0.6001222222222222
61,40.93333333333333,62,0.5161935483870967,47.599999999999994,0.5874516129032259
62,41.36666666666667,63,0.5976344086021506,45.36666666666667,0.6017419354838709
63,39.4,64,0.5571354166666667,47.233333333333334,0.5982083333333333
64,42.36666666666667,65,0.5604270833333334,47.06666666666667,0.5885729166666667
65,43.4,66,0.5734141414141414,50.5,0.6074040404040405
66,38.93333333333333,67,0.5726565656565656,44.56666666666666,0.5994545454545455
67,41.06666666666667,68,0.5368039215686274,44.166666666666664,0.5676666666666667
68,39.56666666666667,69,0.615235294117647,44.266666666666666,0.587
69,40.63333333333333,70,0.5859047619047619,47.599999999999994,0.5938857142857142
70,46.06666666666667,71,0.619295238095238,45.63333333333333,0.6052095238095238
71,41.0,72,0.5618981481481481,49.766666666666666,0.6118055555555555
72,38.5,73,0.541712962962963,44.86666666666667,0.5993425925925926
73,37.7,74,0.5486936936936938,44.46666666666667,0.5785945945945946
74,36.46666666666666,75,0.5727747747747748,44.4,0.614009009009009
75,40.0,76,0.5778070175438595,45.0,0.6222192982456141
76,38.13333333333333,77,0.5749210526315789,45.800000000000004,0.6176228070175439
77,42.46666666666667,78,0.5467264957264957,45.666666666666664,0.5794871794871795
78,39.43333333333333,79,0.5844786324786325,46.93333333333333,0.6072136752136752
79,37.13333333333333,80,0.5951250000000001,40.46666666666667,0.597325
80,39.900000000000006,81,0.5627833333333334,44.333333333333336,0.5970666666666666
81,39.266666666666666,82,0.5877154471544715,42.833333333333336,0.5986178861788618
82,40.36666666666667,83,0.565089430894309,45.36666666666667,0.6117560975609756
83,44.63333333333333,84,0.5616190476190476,45.5,0.6030238095238095
84,37.333333333333336,85,0.5750952380952381,43.06666666666666,0.622563492063492
85,40.56666666666667,86,0.5904496124031008,43.93333333333334,0.589015503875969
86,41.199999999999996,87,0.6073953488372092,45.96666666666667,0.5973410852713178
87,39.166666666666664,88,0.5625984848484848,45.0,0.6054318181818181
88,36.833333333333336,89,0.584310606060606,45.9,0.6222424242424243
89,41.16666666666667,90,0.5740888888888889,49.43333333333334,0.5913703703703704
90,41.13333333333333,91,0.5976888888888888,47.46666666666667,0.6062962962962963
91,40.63333333333333,92,0.5813695652173912,47.96666666666667,0.6004565217391304
92,36.8,93,0.5557463768115942,44.333333333333336,0.6022536231884058
93,41.53333333333333,94,0.5652340425531914,44.666666666666664,0.5966453900709219
94,40.766666666666666,95,0.5725035460992908,45.6,0.5979361702127659
95,39.6,96,0.5652847222222221,47.233333333333334,0.5827777777777777
96,40.33333333333333,97,0.5782638888888889,45.83333333333333,0.5945486111111111
97,41.4,98,0.5863401360544218,45.46666666666667,0.5767006802721087
98,40.300000000000004,99,0.5519591836734694,44.5,0.5849251700680271
