,accuracy,anne_number,entropy_var,ot_accuracy,ot_entropy_var
0,90.2,1,0.0,84.26666666666667,0.0
1,91.36666666666666,2,0.171,85.53333333333333,0.15766666666666668
2,93.43333333333334,3,0.10266666666666667,95.83333333333334,0.17633333333333334
3,92.43333333333334,4,0.17066666666666666,94.6,0.19383333333333333
4,93.53333333333333,5,0.069,93.0,0.1835
5,93.46666666666667,6,0.12588888888888888,93.33333333333333,0.1941111111111111
6,93.36666666666666,7,0.13066666666666665,92.76666666666667,0.2104444444444444
7,94.3,8,0.13458333333333333,94.1,0.2015
8,94.06666666666666,9,0.13608333333333333,95.66666666666667,0.18825
9,93.4,10,0.10866666666666666,93.46666666666667,0.16493333333333335
10,93.16666666666666,11,0.12639999999999998,91.46666666666667,0.21753333333333333
11,94.39999999999999,12,0.13927777777777778,90.33333333333333,0.17077777777777775
12,92.4,13,0.15944444444444444,94.69999999999999,0.18788888888888888
13,92.9,14,0.11071428571428571,90.23333333333333,0.20504761904761903
14,93.63333333333334,15,0.1257142857142857,93.73333333333333,0.1855238095238095
15,94.43333333333334,16,0.158875,92.80000000000001,0.16145833333333334
16,93.03333333333333,17,0.14720833333333333,92.06666666666666,0.18533333333333332
17,93.93333333333334,18,0.15407407407407409,93.46666666666667,0.20107407407407404
18,93.36666666666666,19,0.13525925925925925,92.33333333333333,0.17122222222222222
19,93.63333333333334,20,0.15953333333333333,94.26666666666667,0.1696
20,94.3,21,0.1628666666666667,92.16666666666666,0.2215
21,94.5,22,0.14318181818181816,90.63333333333333,0.21345454545454545
22,93.0,23,0.1318181818181818,91.5,0.17196969696969697
23,93.26666666666667,24,0.10116666666666667,92.86666666666666,0.19261111111111112
24,93.13333333333334,25,0.1598611111111111,89.2,0.21966666666666668
25,93.4,26,0.16135897435897437,93.46666666666667,0.20135897435897437
26,93.83333333333333,27,0.121025641025641,93.83333333333333,0.18182051282051281
27,93.96666666666667,28,0.11788095238095236,94.19999999999999,0.17226190476190473
28,93.43333333333334,29,0.1719047619047619,93.73333333333333,0.1884761904761905
29,93.23333333333333,30,0.1356,91.3,0.17231111111111114
30,93.76666666666667,31,0.1453111111111111,91.33333333333333,0.22382222222222223
31,94.19999999999999,32,0.13983333333333334,93.86666666666666,0.19583333333333333
32,93.23333333333333,33,0.1675,88.86666666666667,0.2136875
33,94.23333333333333,34,0.1375098039215686,92.80000000000001,0.20433333333333334
34,92.96666666666667,35,0.11711764705882353,90.93333333333334,0.17833333333333334
35,94.03333333333333,36,0.15181481481481482,92.76666666666667,0.20788888888888887
36,93.36666666666666,37,0.13031481481481483,92.93333333333334,0.2059259259259259
37,93.83333333333333,38,0.12126315789473684,92.16666666666666,0.19103508771929825
38,93.89999999999999,39,0.16335087719298244,93.53333333333333,0.21538596491228068
39,93.60000000000001,40,0.15813333333333335,90.73333333333333,0.2139333333333333
40,94.1,41,0.14453333333333335,92.06666666666666,0.20891666666666667
41,93.60000000000001,42,0.1427142857142857,94.83333333333334,0.16676190476190475
42,93.89999999999999,43,0.14404761904761904,93.13333333333334,0.19514285714285715
43,93.73333333333333,44,0.13369696969696968,92.93333333333334,0.19806060606060605
44,93.86666666666666,45,0.13174242424242424,91.0,0.20796969696969697
45,94.43333333333334,46,0.1572608695652174,93.4,0.18598550724637683
46,93.33333333333333,47,0.1348695652173913,90.43333333333334,0.18621739130434783
47,94.23333333333333,48,0.1613472222222222,89.46666666666667,0.1903611111111111
48,93.8,49,0.13818055555555556,91.9,0.19791666666666666
49,93.76666666666667,50,0.14293333333333333,91.13333333333333,0.19721333333333338
50,93.4,51,0.12234666666666666,93.53333333333333,0.19662666666666662
51,94.3,52,0.14548717948717949,92.86666666666666,0.18696153846153846
52,94.1,53,0.15482051282051285,92.86666666666666,0.1961153846153846
53,93.86666666666666,54,0.162679012345679,93.4,0.19785185185185183
54,93.2,55,0.12066666666666667,95.16666666666667,0.20133333333333334
55,93.53333333333333,56,0.1402857142857143,93.86666666666666,0.1964285714285714
56,93.36666666666666,57,0.12405952380952381,91.83333333333333,0.19280952380952376
57,93.10000000000001,58,0.1412183908045977,93.8,0.18359770114942528
